x,y,result
-79.0,2.0,SHOT
-84.0,8.0,SHOT
87.0,-25.0,SHOT
77.0,10.0,SHOT
-43.0,6.0,SHOT
-38.0,-9.0,SHOT
-78.0,3.0,SHOT
-81.0,5.0,SHOT
-54.0,-7.0,SHOT
-44.0,16.0,SHOT
34.0,-13.0,SHOT
75.0,-3.0,GOAL
54.0,-34.0,SHOT
-62.0,5.0,SHOT
46.0,29.0,SHOT
57.0,35.0,GOAL
83.0,29.0,SHOT
75.0,-32.0,SHOT
75.0,5.0,SHOT
-64.0,18.0,SHOT
-66.0,13.0,SHOT
-77.0,-3.0,SHOT
-61.0,9.0,GOAL
55.0,19.0,SHOT
66.0,-13.0,SHOT
81.0,6.0,SHOT
63.0,36.0,SHOT
-20.0,-31.0,SHOT
79.0,8.0,SHOT
-80.0,33.0,SHOT
-83.0,9.0,SHOT
-72.0,-17.0,SHOT
38.0,-27.0,SHOT
-23.0,3.0,SHOT
-80.0,-3.0,SHOT
-38.0,16.0,SHOT
-78.0,3.0,SHOT
-58.0,15.0,SHOT
-79.0,-8.0,SHOT
-68.0,26.0,SHOT
69.0,-7.0,SHOT
82.0,-12.0,SHOT
81.0,-5.0,GOAL
65.0,-11.0,SHOT
-66.0,31.0,SHOT
-76.0,-12.0,GOAL
-58.0,-36.0,SHOT
-46.0,-31.0,SHOT
-73.0,11.0,SHOT
67.0,-35.0,SHOT
87.0,7.0,SHOT
80.0,-1.0,SHOT
23.0,3.0,SHOT
61.0,25.0,SHOT
37.0,7.0,SHOT
60.0,32.0,SHOT
-68.0,-30.0,SHOT
80.0,2.0,SHOT
87.0,-6.0,SHOT
59.0,-16.0,GOAL
-82.0,-8.0,SHOT
40.0,-29.0,SHOT
47.0,-18.0,SHOT
42.0,-3.0,SHOT
-86.0,-10.0,SHOT
-86.0,-9.0,SHOT
37.0,-6.0,SHOT
87.0,-25.0,SHOT
-70.0,3.0,GOAL
-79.0,5.0,SHOT
-83.0,-10.0,SHOT
-85.0,12.0,SHOT
56.0,-10.0,SHOT
-63.0,29.0,SHOT
48.0,-13.0,SHOT
-58.0,-5.0,GOAL
84.0,-8.0,SHOT
-79.0,-7.0,GOAL
-37.0,23.0,SHOT
-70.0,27.0,SHOT
-78.0,24.0,SHOT
-55.0,-34.0,SHOT
60.0,-20.0,SHOT
73.0,0.0,SHOT
-64.0,29.0,SHOT
-77.0,-4.0,SHOT
48.0,-19.0,SHOT
72.0,1.0,GOAL
-35.0,23.0,SHOT
-81.0,5.0,SHOT
-41.0,-22.0,SHOT
77.0,-3.0,SHOT
40.0,-26.0,SHOT
-61.0,29.0,SHOT
-66.0,-1.0,SHOT
-81.0,-7.0,SHOT
-79.0,-3.0,SHOT
-79.0,-4.0,SHOT
-87.0,-7.0,SHOT
-50.0,-27.0,SHOT
-51.0,-19.0,SHOT
-31.0,21.0,SHOT
-35.0,10.0,SHOT
14.0,5.0,SHOT
79.0,3.0,SHOT
81.0,2.0,SHOT
-62.0,-23.0,SHOT
-34.0,20.0,SHOT
-54.0,-3.0,SHOT
73.0,-12.0,GOAL
80.0,-7.0,SHOT
72.0,-3.0,SHOT
55.0,17.0,SHOT
-79.0,19.0,SHOT
62.0,20.0,SHOT
-30.0,33.0,SHOT
-73.0,0.0,SHOT
70.0,5.0,SHOT
32.0,17.0,GOAL
-51.0,3.0,SHOT
-60.0,20.0,SHOT
-76.0,10.0,GOAL
69.0,11.0,SHOT
79.0,0.0,SHOT
60.0,9.0,SHOT
60.0,3.0,SHOT
-45.0,-25.0,SHOT
55.0,23.0,SHOT
46.0,-33.0,SHOT
-56.0,-26.0,SHOT
86.0,-5.0,SHOT
54.0,-36.0,SHOT
-70.0,-8.0,SHOT
-67.0,-17.0,SHOT
75.0,3.0,GOAL
-15.0,13.0,SHOT
46.0,-33.0,SHOT
-46.0,-31.0,SHOT
-82.0,3.0,SHOT
-76.0,-3.0,SHOT
-56.0,18.0,SHOT
78.0,11.0,SHOT
-62.0,1.0,SHOT
-65.0,12.0,SHOT
40.0,3.0,SHOT
62.0,-36.0,SHOT
82.0,-3.0,GOAL
81.0,-4.0,SHOT
8.0,31.0,SHOT
75.0,8.0,SHOT
72.0,7.0,SHOT
75.0,-11.0,SHOT
33.0,22.0,SHOT
64.0,8.0,SHOT
-74.0,-13.0,SHOT
-34.0,14.0,SHOT
-74.0,8.0,SHOT
-76.0,1.0,SHOT
49.0,-28.0,SHOT
56.0,-15.0,SHOT
-52.0,-11.0,SHOT
-87.0,-7.0,GOAL
-62.0,37.0,SHOT
-81.0,-1.0,SHOT
-61.0,-8.0,SHOT
67.0,25.0,GOAL
75.0,-28.0,SHOT
94.0,-16.0,SHOT
81.0,-12.0,SHOT
-48.0,-27.0,SHOT
-87.0,-10.0,SHOT
49.0,-38.0,SHOT
-47.0,-26.0,SHOT
-81.0,3.0,GOAL
88.0,-12.0,SHOT
31.0,-21.0,SHOT
75.0,-3.0,SHOT
78.0,-3.0,SHOT
34.0,-22.0,SHOT
72.0,21.0,SHOT
-69.0,-14.0,SHOT
34.0,-14.0,SHOT
-47.0,-5.0,SHOT
53.0,-26.0,GOAL
50.0,-8.0,SHOT
69.0,1.0,GOAL
33.0,-24.0,SHOT
-79.0,35.0,SHOT
-73.0,38.0,SHOT
-82.0,5.0,SHOT
-52.0,-25.0,SHOT
-77.0,0.0,SHOT
-83.0,5.0,GOAL
-50.0,9.0,SHOT
-62.0,-19.0,GOAL
-81.0,7.0,GOAL
81.0,12.0,SHOT
-74.0,-3.0,SHOT
-82.0,-10.0,SHOT
83.0,-9.0,SHOT
-56.0,27.0,SHOT
-89.0,-23.0,SHOT
-76.0,2.0,SHOT
88.0,-7.0,SHOT
79.0,2.0,SHOT
70.0,29.0,GOAL
-45.0,-17.0,SHOT
-87.0,8.0,GOAL
-52.0,-37.0,SHOT
-80.0,-1.0,SHOT
-85.0,-14.0,SHOT
66.0,14.0,SHOT
4.0,-17.0,SHOT
33.0,28.0,SHOT
-80.0,-6.0,SHOT
37.0,31.0,SHOT
-80.0,-2.0,SHOT
75.0,1.0,SHOT
-74.0,-1.0,SHOT
76.0,3.0,SHOT
-78.0,-2.0,SHOT
75.0,2.0,SHOT
-74.0,-1.0,SHOT
75.0,3.0,SHOT
-74.0,5.0,SHOT
-65.0,-14.0,SHOT
75.0,-5.0,SHOT
54.0,31.0,SHOT
40.0,27.0,GOAL
69.0,3.0,SHOT
-32.0,34.0,SHOT
-16.0,-40.0,SHOT
-76.0,-1.0,GOAL
-67.0,8.0,SHOT
60.0,-38.0,SHOT
-66.0,-15.0,SHOT
-53.0,-14.0,SHOT
69.0,8.0,SHOT
-82.0,-3.0,GOAL
-63.0,24.0,SHOT
32.0,3.0,SHOT
-67.0,-10.0,SHOT
68.0,-14.0,SHOT
74.0,-21.0,SHOT
-49.0,-37.0,SHOT
-54.0,-17.0,SHOT
-59.0,-14.0,SHOT
54.0,25.0,SHOT
-56.0,10.0,SHOT
83.0,5.0,GOAL
34.0,35.0,SHOT
-69.0,-16.0,SHOT
-44.0,1.0,SHOT
81.0,-9.0,SHOT
10.0,33.0,SHOT
84.0,-7.0,SHOT
55.0,26.0,SHOT
50.0,32.0,SHOT
-37.0,20.0,SHOT
33.0,38.0,SHOT
74.0,-30.0,SHOT
83.0,21.0,SHOT
81.0,5.0,SHOT
76.0,-16.0,SHOT
81.0,5.0,SHOT
-68.0,-10.0,SHOT
47.0,-5.0,SHOT
74.0,-14.0,SHOT
57.0,25.0,SHOT
50.0,-24.0,SHOT
46.0,27.0,SHOT
-59.0,19.0,SHOT
-35.0,21.0,SHOT
-51.0,-7.0,SHOT
72.0,12.0,SHOT
-60.0,7.0,SHOT
-48.0,19.0,SHOT
-66.0,16.0,SHOT
77.0,10.0,SHOT
83.0,-7.0,SHOT
66.0,-18.0,SHOT
73.0,15.0,SHOT
40.0,-32.0,GOAL
-31.0,-13.0,SHOT
-35.0,-14.0,SHOT
-35.0,-24.0,SHOT
-79.0,0.0,GOAL
60.0,22.0,SHOT
82.0,-7.0,SHOT
-72.0,9.0,SHOT
-44.0,29.0,SHOT
-61.0,-25.0,SHOT
-56.0,11.0,SHOT
68.0,18.0,SHOT
-79.0,1.0,GOAL
81.0,-5.0,SHOT
-82.0,6.0,SHOT
-80.0,-17.0,SHOT
-49.0,-3.0,SHOT
-75.0,-3.0,SHOT
70.0,-33.0,SHOT
79.0,-7.0,SHOT
-38.0,24.0,SHOT
43.0,-32.0,SHOT
72.0,-3.0,SHOT
32.0,-34.0,SHOT
66.0,-7.0,SHOT
-70.0,7.0,SHOT
-88.0,-19.0,SHOT
87.0,23.0,SHOT
78.0,2.0,SHOT
82.0,-9.0,SHOT
81.0,23.0,GOAL
-68.0,-20.0,SHOT
-84.0,8.0,SHOT
-81.0,-7.0,SHOT
-63.0,12.0,SHOT
79.0,5.0,SHOT
41.0,-33.0,SHOT
78.0,-3.0,SHOT
-34.0,-22.0,SHOT
-62.0,-3.0,GOAL
35.0,29.0,SHOT
-59.0,3.0,SHOT
-73.0,14.0,SHOT
37.0,-28.0,SHOT
8.0,10.0,SHOT
-31.0,-36.0,SHOT
-61.0,-10.0,SHOT
48.0,-8.0,SHOT
-61.0,20.0,SHOT
-84.0,-16.0,SHOT
70.0,-9.0,SHOT
88.0,-10.0,SHOT
58.0,-28.0,SHOT
60.0,1.0,SHOT
70.0,-19.0,GOAL
36.0,32.0,SHOT
-49.0,6.0,SHOT
-65.0,1.0,SHOT
-80.0,10.0,SHOT
-73.0,17.0,GOAL
74.0,9.0,SHOT
79.0,-8.0,SHOT
65.0,-28.0,SHOT
-68.0,1.0,GOAL
73.0,14.0,SHOT
68.0,-32.0,SHOT
36.0,-1.0,SHOT
52.0,25.0,SHOT
61.0,-30.0,SHOT
61.0,26.0,SHOT
73.0,34.0,SHOT
56.0,-1.0,SHOT
64.0,-28.0,SHOT
44.0,-26.0,SHOT
36.0,25.0,SHOT
76.0,5.0,SHOT
-35.0,28.0,SHOT
-45.0,-28.0,SHOT
-59.0,-26.0,SHOT
-50.0,-2.0,SHOT
-73.0,31.0,SHOT
-45.0,25.0,SHOT
85.0,-24.0,SHOT
40.0,21.0,SHOT
-35.0,6.0,SHOT
-58.0,27.0,SHOT
-71.0,-20.0,SHOT
-64.0,20.0,SHOT
-37.0,4.0,GOAL
-66.0,-14.0,SHOT
-84.0,-10.0,SHOT
-74.0,4.0,GOAL
72.0,9.0,SHOT
-21.0,4.0,SHOT
-55.0,-11.0,SHOT
-77.0,1.0,SHOT
75.0,-3.0,SHOT
-82.0,3.0,SHOT
64.0,-27.0,SHOT
66.0,3.0,GOAL
-54.0,-23.0,SHOT
-37.0,37.0,SHOT
-52.0,-21.0,SHOT
-68.0,-38.0,SHOT
35.0,-35.0,SHOT
63.0,20.0,SHOT
63.0,-20.0,SHOT
-57.0,-5.0,SHOT
49.0,-21.0,SHOT
-58.0,-12.0,SHOT
48.0,-26.0,SHOT
59.0,-32.0,SHOT
70.0,14.0,SHOT
51.0,20.0,SHOT
33.0,3.0,SHOT
-75.0,3.0,SHOT
-78.0,-17.0,SHOT
-95.0,-8.0,GOAL
-51.0,-22.0,SHOT
-58.0,14.0,GOAL
-77.0,1.0,SHOT
73.0,4.0,SHOT
82.0,2.0,SHOT
-56.0,-6.0,SHOT
89.0,7.0,SHOT
67.0,13.0,SHOT
-88.0,5.0,SHOT
-86.0,8.0,SHOT
39.0,21.0,SHOT
51.0,-39.0,SHOT
59.0,-7.0,SHOT
69.0,-25.0,SHOT
39.0,26.0,SHOT
-57.0,34.0,SHOT
-34.0,36.0,SHOT
-49.0,7.0,SHOT
-67.0,9.0,SHOT
-87.0,-7.0,SHOT
-79.0,2.0,GOAL
43.0,31.0,SHOT
-39.0,1.0,SHOT
43.0,19.0,SHOT
-60.0,13.0,SHOT
-83.0,2.0,SHOT
-84.0,1.0,SHOT
86.0,7.0,SHOT
-76.0,4.0,SHOT
32.0,33.0,SHOT
-41.0,21.0,SHOT
-55.0,-34.0,SHOT
43.0,23.0,SHOT
-75.0,18.0,SHOT
-85.0,8.0,SHOT
46.0,-24.0,SHOT
-35.0,-34.0,SHOT
-37.0,-2.0,SHOT
-55.0,-11.0,SHOT
77.0,2.0,GOAL
-34.0,-33.0,SHOT
75.0,6.0,SHOT
-84.0,25.0,SHOT
-35.0,-34.0,SHOT
-79.0,6.0,SHOT
-76.0,-5.0,SHOT
-38.0,-14.0,SHOT
-59.0,0.0,SHOT
-64.0,-38.0,SHOT
-67.0,-2.0,SHOT
62.0,-36.0,GOAL
45.0,8.0,SHOT
76.0,39.0,SHOT
45.0,-38.0,SHOT
33.0,-38.0,SHOT
-18.0,-14.0,SHOT
-46.0,37.0,SHOT
78.0,-1.0,SHOT
-55.0,-2.0,SHOT
-53.0,-14.0,SHOT
-30.0,16.0,SHOT
-48.0,28.0,SHOT
-73.0,16.0,SHOT
-56.0,-13.0,SHOT
55.0,-39.0,SHOT
59.0,14.0,SHOT
-40.0,-1.0,SHOT
-41.0,-31.0,SHOT
-36.0,23.0,SHOT
-73.0,40.0,SHOT
-35.0,34.0,SHOT
-37.0,-19.0,SHOT
88.0,-6.0,SHOT
-57.0,38.0,SHOT
58.0,21.0,SHOT
59.0,-20.0,SHOT
-53.0,-1.0,SHOT
76.0,-8.0,GOAL
83.0,36.0,SHOT
-56.0,2.0,SHOT
-82.0,27.0,SHOT
65.0,30.0,SHOT
-55.0,-33.0,SHOT
-77.0,-6.0,SHOT
-37.0,25.0,SHOT
-38.0,-33.0,SHOT
-69.0,23.0,SHOT
-77.0,14.0,SHOT
-30.0,-27.0,SHOT
72.0,-39.0,SHOT
44.0,-13.0,SHOT
-31.0,-23.0,SHOT
-72.0,0.0,GOAL
81.0,0.0,GOAL
-64.0,-23.0,SHOT
-61.0,3.0,SHOT
-34.0,-33.0,SHOT
43.0,-19.0,SHOT
31.0,-20.0,SHOT
74.0,27.0,SHOT
-67.0,-9.0,SHOT
-63.0,-2.0,SHOT
-51.0,-16.0,SHOT
36.0,-25.0,SHOT
73.0,-22.0,SHOT
-58.0,-22.0,SHOT
-52.0,-33.0,SHOT
-42.0,-35.0,SHOT
88.0,-7.0,SHOT
57.0,16.0,SHOT
77.0,-38.0,SHOT
77.0,-39.0,SHOT
51.0,-9.0,SHOT
62.0,17.0,SHOT
51.0,-29.0,SHOT
75.0,1.0,SHOT
-65.0,5.0,GOAL
-59.0,14.0,SHOT
31.0,4.0,SHOT
33.0,16.0,SHOT
46.0,25.0,SHOT
67.0,-29.0,SHOT
72.0,27.0,SHOT
-55.0,-15.0,SHOT
74.0,27.0,SHOT
67.0,14.0,SHOT
76.0,25.0,SHOT
-48.0,18.0,GOAL
78.0,6.0,SHOT
73.0,-11.0,SHOT
72.0,6.0,SHOT
79.0,-32.0,SHOT
-32.0,30.0,SHOT
-83.0,-23.0,SHOT
-88.0,-6.0,SHOT
-62.0,-39.0,SHOT
-86.0,-8.0,SHOT
-60.0,32.0,SHOT
-70.0,-13.0,GOAL
-57.0,21.0,SHOT
-31.0,23.0,SHOT
-80.0,2.0,GOAL
-77.0,-28.0,SHOT
-48.0,21.0,SHOT
-57.0,19.0,SHOT
-78.0,2.0,SHOT
39.0,34.0,SHOT
34.0,-37.0,SHOT
-49.0,19.0,SHOT
86.0,8.0,SHOT
88.0,-7.0,SHOT
-63.0,39.0,SHOT
49.0,32.0,SHOT
45.0,-18.0,SHOT
82.0,-6.0,SHOT
-49.0,12.0,SHOT
-82.0,13.0,SHOT
-65.0,5.0,SHOT
-35.0,5.0,SHOT
-78.0,-41.0,SHOT
35.0,26.0,SHOT
-39.0,9.0,SHOT
10.0,30.0,SHOT
78.0,-7.0,SHOT
77.0,-3.0,SHOT
-38.0,22.0,SHOT
-74.0,-19.0,SHOT
82.0,4.0,SHOT
-37.0,18.0,SHOT
-82.0,10.0,GOAL
64.0,31.0,SHOT
63.0,15.0,SHOT
-33.0,13.0,SHOT
55.0,17.0,SHOT
63.0,-31.0,SHOT
69.0,2.0,SHOT
89.0,-27.0,SHOT
72.0,33.0,SHOT
-78.0,3.0,SHOT
70.0,19.0,GOAL
85.0,14.0,SHOT
57.0,-18.0,SHOT
61.0,14.0,SHOT
-60.0,-24.0,SHOT
-57.0,25.0,SHOT
79.0,-5.0,SHOT
-74.0,-27.0,SHOT
-66.0,-9.0,SHOT
49.0,-27.0,SHOT
67.0,29.0,SHOT
66.0,22.0,SHOT
-74.0,35.0,SHOT
-61.0,6.0,SHOT
-56.0,23.0,SHOT
-73.0,-2.0,SHOT
79.0,-5.0,SHOT
78.0,-1.0,SHOT
53.0,-19.0,SHOT
33.0,29.0,SHOT
79.0,5.0,SHOT
-62.0,19.0,SHOT
72.0,-39.0,SHOT
-31.0,15.0,SHOT
80.0,5.0,GOAL
-75.0,37.0,SHOT
58.0,-19.0,SHOT
63.0,17.0,SHOT
84.0,-40.0,SHOT
75.0,4.0,SHOT
68.0,1.0,SHOT
-33.0,-29.0,SHOT
73.0,-11.0,GOAL
-59.0,6.0,GOAL
-61.0,22.0,SHOT
55.0,-30.0,GOAL
-21.0,-28.0,SHOT
84.0,-6.0,GOAL
72.0,8.0,SHOT
-35.0,33.0,SHOT
-84.0,10.0,GOAL
-38.0,18.0,SHOT
41.0,-27.0,SHOT
87.0,6.0,SHOT
76.0,10.0,GOAL
84.0,-6.0,SHOT
14.0,-27.0,SHOT
37.0,-10.0,SHOT
77.0,1.0,SHOT
78.0,-8.0,SHOT
77.0,-3.0,SHOT
-84.0,9.0,GOAL
-73.0,5.0,SHOT
82.0,-1.0,SHOT
-44.0,24.0,SHOT
81.0,-15.0,SHOT
-82.0,20.0,SHOT
-73.0,3.0,SHOT
-76.0,-22.0,SHOT
-69.0,1.0,SHOT
-76.0,-12.0,SHOT
-65.0,19.0,SHOT
-84.0,7.0,SHOT
52.0,-17.0,SHOT
-82.0,-10.0,SHOT
-81.0,5.0,SHOT
-73.0,8.0,SHOT
-81.0,2.0,SHOT
-72.0,-12.0,SHOT
63.0,29.0,SHOT
75.0,21.0,SHOT
-40.0,14.0,SHOT
54.0,16.0,SHOT
34.0,-1.0,SHOT
36.0,-20.0,SHOT
81.0,14.0,SHOT
42.0,3.0,SHOT
75.0,8.0,SHOT
86.0,23.0,SHOT
84.0,20.0,SHOT
85.0,-8.0,SHOT
37.0,27.0,SHOT
53.0,-24.0,SHOT
-32.0,-29.0,SHOT
34.0,1.0,SHOT
83.0,-1.0,SHOT
81.0,1.0,SHOT
81.0,7.0,GOAL
58.0,1.0,SHOT
-10.0,19.0,SHOT
47.0,20.0,SHOT
-79.0,-1.0,SHOT
78.0,0.0,SHOT
84.0,7.0,GOAL
86.0,9.0,SHOT
85.0,6.0,SHOT
75.0,-6.0,SHOT
-82.0,1.0,GOAL
50.0,-8.0,SHOT
-84.0,-13.0,SHOT
84.0,-10.0,SHOT
-69.0,15.0,SHOT
73.0,20.0,SHOT
84.0,-9.0,SHOT
80.0,-4.0,SHOT
79.0,9.0,SHOT
74.0,-2.0,SHOT
74.0,4.0,SHOT
-79.0,3.0,SHOT
73.0,2.0,SHOT
-81.0,-3.0,SHOT
35.0,18.0,SHOT
70.0,25.0,SHOT
-51.0,3.0,SHOT
-61.0,20.0,SHOT
-55.0,4.0,SHOT
-79.0,-3.0,SHOT
-83.0,-8.0,SHOT
69.0,-2.0,SHOT
67.0,5.0,GOAL
-58.0,-35.0,SHOT
-49.0,-35.0,SHOT
-36.0,36.0,SHOT
-39.0,-23.0,SHOT
-80.0,-7.0,SHOT
-56.0,1.0,SHOT
69.0,5.0,SHOT
70.0,-2.0,SHOT
60.0,-5.0,SHOT
74.0,-7.0,GOAL
-72.0,-21.0,SHOT
-34.0,20.0,SHOT
-77.0,2.0,SHOT
-82.0,-8.0,SHOT
41.0,-24.0,SHOT
78.0,-18.0,SHOT
38.0,0.0,SHOT
78.0,-2.0,SHOT
20.0,-4.0,SHOT
7.0,-30.0,SHOT
19.0,-31.0,SHOT
38.0,-12.0,SHOT
67.0,-5.0,SHOT
-42.0,15.0,SHOT
-66.0,-34.0,SHOT
79.0,6.0,GOAL
82.0,28.0,SHOT
-55.0,8.0,SHOT
-77.0,-6.0,GOAL
66.0,14.0,SHOT
-58.0,-24.0,SHOT
68.0,5.0,GOAL
49.0,-20.0,SHOT
-81.0,30.0,SHOT
-37.0,-14.0,SHOT
-35.0,-16.0,SHOT
-78.0,6.0,SHOT
-76.0,-6.0,SHOT
-80.0,-2.0,SHOT
-93.0,10.0,SHOT
-34.0,32.0,SHOT
55.0,10.0,SHOT
75.0,28.0,SHOT
46.0,-37.0,SHOT
10.0,5.0,SHOT
-66.0,-21.0,SHOT
62.0,-15.0,SHOT
-53.0,-16.0,SHOT
-80.0,8.0,SHOT
-62.0,-26.0,SHOT
-65.0,-29.0,SHOT
-51.0,-1.0,SHOT
-76.0,-19.0,SHOT
-36.0,29.0,SHOT
50.0,27.0,SHOT
-55.0,28.0,GOAL
-57.0,-21.0,SHOT
-48.0,14.0,SHOT
-80.0,5.0,SHOT
55.0,-1.0,SHOT
75.0,23.0,SHOT
81.0,6.0,SHOT
54.0,-28.0,SHOT
78.0,1.0,SHOT
55.0,11.0,SHOT
-69.0,-12.0,SHOT
-44.0,3.0,SHOT
-79.0,-8.0,GOAL
-47.0,-21.0,SHOT
91.0,17.0,SHOT
74.0,-12.0,SHOT
79.0,3.0,SHOT
80.0,7.0,GOAL
-45.0,-13.0,SHOT
-80.0,-3.0,GOAL
61.0,-24.0,SHOT
-48.0,-26.0,SHOT
-52.0,6.0,GOAL
-81.0,-12.0,SHOT
-64.0,-1.0,SHOT
71.0,-10.0,SHOT
-80.0,7.0,SHOT
-79.0,-9.0,SHOT
53.0,-27.0,SHOT
58.0,-6.0,SHOT
78.0,-3.0,SHOT
46.0,21.0,SHOT
-78.0,4.0,SHOT
-79.0,0.0,SHOT
-74.0,15.0,GOAL
-57.0,38.0,SHOT
51.0,10.0,SHOT
-71.0,16.0,GOAL
-69.0,-11.0,SHOT
-39.0,-10.0,SHOT
67.0,-15.0,SHOT
35.0,0.0,SHOT
65.0,-12.0,SHOT
79.0,-14.0,SHOT
33.0,-30.0,SHOT
69.0,3.0,SHOT
-68.0,13.0,SHOT
58.0,-1.0,SHOT
48.0,-13.0,GOAL
-14.0,32.0,SHOT
66.0,-3.0,SHOT
64.0,21.0,SHOT
58.0,-26.0,SHOT
46.0,12.0,SHOT
52.0,2.0,SHOT
-76.0,-8.0,SHOT
-85.0,23.0,SHOT
-78.0,6.0,SHOT
81.0,5.0,SHOT
67.0,-16.0,SHOT
-53.0,28.0,SHOT
-59.0,0.0,SHOT
-73.0,23.0,SHOT
-70.0,-19.0,SHOT
-66.0,-19.0,SHOT
-70.0,-16.0,SHOT
-63.0,20.0,SHOT
53.0,-12.0,SHOT
81.0,21.0,SHOT
76.0,-1.0,SHOT
-64.0,-3.0,SHOT
-69.0,-5.0,SHOT
-47.0,-1.0,SHOT
-52.0,-1.0,SHOT
46.0,2.0,SHOT
-62.0,-10.0,SHOT
60.0,-21.0,SHOT
-63.0,26.0,SHOT
72.0,-1.0,SHOT
-75.0,-16.0,SHOT
82.0,-6.0,SHOT
67.0,2.0,SHOT
-40.0,-4.0,SHOT
-66.0,18.0,SHOT
57.0,-21.0,SHOT
25.0,8.0,SHOT
63.0,-20.0,SHOT
63.0,5.0,SHOT
57.0,-20.0,SHOT
78.0,3.0,SHOT
40.0,8.0,GOAL
-55.0,-16.0,SHOT
85.0,-7.0,SHOT
77.0,5.0,SHOT
45.0,-23.0,SHOT
-56.0,-26.0,SHOT
-80.0,-7.0,SHOT
-48.0,22.0,SHOT
-87.0,14.0,GOAL
51.0,15.0,SHOT
35.0,4.0,SHOT
-67.0,19.0,SHOT
-79.0,-1.0,SHOT
-53.0,-30.0,SHOT
-58.0,-27.0,SHOT
-11.0,33.0,SHOT
67.0,-7.0,SHOT
-88.0,-6.0,SHOT
-68.0,4.0,SHOT
-35.0,35.0,SHOT
64.0,-21.0,SHOT
-63.0,27.0,SHOT
72.0,16.0,SHOT
78.0,-5.0,SHOT
52.0,29.0,SHOT
-56.0,-35.0,SHOT
41.0,0.0,SHOT
44.0,-27.0,SHOT
-77.0,-14.0,SHOT
78.0,1.0,SHOT
65.0,16.0,SHOT
-45.0,13.0,SHOT
-75.0,23.0,SHOT
64.0,21.0,SHOT
-21.0,23.0,SHOT
-58.0,-12.0,SHOT
82.0,-7.0,SHOT
89.0,5.0,SHOT
83.0,2.0,SHOT
85.0,4.0,SHOT
70.0,2.0,SHOT
58.0,-27.0,SHOT
67.0,-6.0,SHOT
60.0,-17.0,SHOT
-77.0,31.0,SHOT
-85.0,8.0,SHOT
41.0,-29.0,SHOT
40.0,-18.0,SHOT
76.0,3.0,SHOT
88.0,-12.0,SHOT
54.0,-20.0,GOAL
-91.0,15.0,SHOT
77.0,2.0,SHOT
84.0,-8.0,SHOT
-54.0,-14.0,SHOT
-57.0,19.0,SHOT
76.0,-10.0,SHOT
-34.0,-20.0,SHOT
-55.0,20.0,SHOT
-16.0,13.0,SHOT
87.0,5.0,SHOT
34.0,24.0,SHOT
57.0,19.0,SHOT
-40.0,-15.0,SHOT
61.0,13.0,SHOT
-44.0,-18.0,SHOT
69.0,20.0,SHOT
77.0,-3.0,GOAL
55.0,-24.0,SHOT
-31.0,19.0,SHOT
36.0,10.0,SHOT
54.0,22.0,SHOT
52.0,-12.0,SHOT
80.0,23.0,SHOT
50.0,23.0,SHOT
71.0,-15.0,SHOT
78.0,1.0,SHOT
-33.0,23.0,SHOT
76.0,-9.0,SHOT
-16.0,9.0,SHOT
35.0,23.0,SHOT
-78.0,26.0,SHOT
-70.0,14.0,SHOT
-36.0,-12.0,SHOT
71.0,-11.0,SHOT
51.0,24.0,SHOT
-42.0,12.0,SHOT
57.0,20.0,SHOT
-58.0,20.0,SHOT
63.0,-2.0,SHOT
49.0,20.0,SHOT
77.0,3.0,SHOT
58.0,-23.0,SHOT
73.0,24.0,SHOT
85.0,1.0,SHOT
-43.0,-25.0,SHOT
-32.0,38.0,SHOT
-81.0,0.0,SHOT
86.0,-5.0,SHOT
-63.0,14.0,SHOT
84.0,-7.0,SHOT
59.0,-5.0,SHOT
37.0,29.0,SHOT
61.0,9.0,SHOT
-73.0,18.0,SHOT
-74.0,-3.0,GOAL
-60.0,22.0,SHOT
-85.0,6.0,SHOT
-16.0,21.0,SHOT
75.0,-5.0,SHOT
79.0,4.0,SHOT
55.0,15.0,SHOT
51.0,17.0,SHOT
78.0,-1.0,SHOT
-77.0,1.0,SHOT
77.0,1.0,SHOT
-80.0,-5.0,SHOT
77.0,1.0,SHOT
82.0,-2.0,SHOT
-75.0,-1.0,SHOT
-76.0,-1.0,SHOT
-63.0,-3.0,SHOT
-81.0,19.0,SHOT
-67.0,-3.0,SHOT
67.0,-28.0,SHOT
-72.0,0.0,SHOT
-72.0,6.0,SHOT
-74.0,20.0,GOAL
-64.0,-18.0,SHOT
-87.0,0.0,GOAL
-78.0,2.0,SHOT
-69.0,-18.0,SHOT
-81.0,-1.0,SHOT
49.0,1.0,SHOT
34.0,32.0,SHOT
35.0,-25.0,SHOT
49.0,1.0,SHOT
-54.0,20.0,SHOT
-82.0,-20.0,SHOT
-86.0,-6.0,SHOT
83.0,10.0,SHOT
-70.0,-23.0,SHOT
-2.0,37.0,SHOT
58.0,20.0,SHOT
74.0,21.0,SHOT
37.0,32.0,SHOT
39.0,22.0,SHOT
-76.0,1.0,SHOT
-71.0,-30.0,SHOT
-64.0,-6.0,GOAL
-58.0,5.0,SHOT
-85.0,10.0,SHOT
-52.0,20.0,SHOT
-83.0,-25.0,SHOT
32.0,36.0,SHOT
15.0,33.0,SHOT
-81.0,-21.0,SHOT
